gameId,season,gameType,gameDate,startTimeUTC,venue,venueCity,homeTeamId,homeTeam,homeAbbrev,awayTeamId,awayTeam,awayAbbrev,homeGoals,awayGoals,homeShotsOnGoal,awayShotsOnGoal,wentToOT,wentToSO,finalPeriodNumber,finalPeriodType,gameState,game_year
2020030174,20202021,3,2021-05-25,2021-05-25T23:30:00Z,Centre Bell,Montreal,8,Montréal,MTL,10,Toronto,TOR,0,4,32,28,False,False,3,REG,OFF,2020
2020030175,20202021,3,2021-05-27,2021-05-27T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,8,Montréal,MTL,3,4,35,30,True,False,4,OT,OFF,2020
2020030176,20202021,3,2021-05-29,2021-05-29T23:30:00Z,Centre Bell,Montreal,8,Montréal,MTL,10,Toronto,TOR,3,2,31,43,True,False,4,OT,OFF,2020
2020030177,20202021,3,2021-05-31,2021-05-31T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,8,Montréal,MTL,1,3,31,23,False,False,3,REG,OFF,2020
2020030181,20202021,3,2021-05-19,2021-05-20T01:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,52,Winnipeg,WPG,1,4,33,22,False,False,3,REG,OFF,2020
2020030182,20202021,3,2021-05-21,2021-05-22T01:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,52,Winnipeg,WPG,0,1,38,36,True,False,4,OT,OFF,2020
2020030183,20202021,3,2021-05-23,2021-05-23T23:30:00Z,Bell MTS Place,Winnipeg,52,Winnipeg,WPG,22,Edmonton,EDM,5,4,37,48,True,False,4,OT,OFF,2020
2020030184,20202021,3,2021-05-24,2021-05-25T01:45:00Z,Bell MTS Place,Winnipeg,52,Winnipeg,WPG,22,Edmonton,EDM,4,3,43,40,True,False,6,OT,OFF,2020
2020030211,20202021,3,2021-05-29,2021-05-30T00:00:00Z,TD Garden,Boston,6,Boston,BOS,2,New York,NYI,5,2,40,22,False,False,3,REG,OFF,2020
2020030212,20202021,3,2021-05-31,2021-05-31T23:30:00Z,TD Garden,Boston,6,Boston,BOS,2,New York,NYI,3,4,42,39,True,False,4,OT,OFF,2020
2020030213,20202021,3,2021-06-03,2021-06-03T23:30:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,6,Boston,BOS,1,2,29,41,True,False,4,OT,OFF,2020
2020030214,20202021,3,2021-06-05,2021-06-05T23:15:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,6,Boston,BOS,4,1,34,29,False,False,3,REG,OFF,2020
2020030215,20202021,3,2021-06-07,2021-06-07T22:30:00Z,TD Garden,Boston,6,Boston,BOS,2,New York,NYI,4,5,44,19,False,False,3,REG,OFF,2020
2020030216,20202021,3,2021-06-09,2021-06-09T23:30:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,6,Boston,BOS,6,2,29,25,False,False,3,REG,OFF,2020
2020030221,20202021,3,2021-05-30,2021-05-30T21:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,14,Tampa Bay,TBL,1,2,38,30,False,False,3,REG,OFF,2020
2020030222,20202021,3,2021-06-01,2021-06-01T23:30:00Z,PNC Arena,Raleigh,12,Carolina,CAR,14,Tampa Bay,TBL,1,2,32,15,False,False,3,REG,OFF,2020
2020030223,20202021,3,2021-06-03,2021-06-04T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,12,Carolina,CAR,2,3,37,27,True,False,4,OT,OFF,2020
2020030224,20202021,3,2021-06-05,2021-06-05T20:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,12,Carolina,CAR,6,4,26,25,False,False,3,REG,OFF,2020
2020030225,20202021,3,2021-06-08,2021-06-08T22:30:00Z,PNC Arena,Raleigh,12,Carolina,CAR,14,Tampa Bay,TBL,0,2,29,25,False,False,3,REG,OFF,2020
2020030231,20202021,3,2021-05-30,2021-05-31T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,54,Vegas,VGK,7,1,37,25,False,False,3,REG,OFF,2020
2020030232,20202021,3,2021-06-02,2021-06-03T02:00:00Z,Ball Arena,Denver,21,Colorado,COL,54,Vegas,VGK,3,2,25,41,True,False,4,OT,OFF,2020
2020030233,20202021,3,2021-06-04,2021-06-05T02:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,21,Colorado,COL,3,2,43,20,False,False,3,REG,OFF,2020
2020030234,20202021,3,2021-06-06,2021-06-07T00:30:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,21,Colorado,COL,5,1,35,18,False,False,3,REG,OFF,2020
2020030235,20202021,3,2021-06-08,2021-06-09T01:00:00Z,Ball Arena,Denver,21,Colorado,COL,54,Vegas,VGK,2,3,30,25,True,False,4,OT,OFF,2020
2020030236,20202021,3,2021-06-10,2021-06-11T01:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,21,Colorado,COL,6,3,23,33,False,False,3,REG,OFF,2020
2020030241,20202021,3,2021-06-02,2021-06-02T23:30:00Z,Bell MTS Place,Winnipeg,52,Winnipeg,WPG,8,Montréal,MTL,3,5,30,33,False,False,3,REG,OFF,2020
2020030242,20202021,3,2021-06-04,2021-06-04T23:30:00Z,Bell MTS Place,Winnipeg,52,Winnipeg,WPG,8,Montréal,MTL,0,1,30,24,False,False,3,REG,OFF,2020
2020030243,20202021,3,2021-06-06,2021-06-06T22:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,52,Winnipeg,WPG,5,1,33,27,False,False,3,REG,OFF,2020
2020030244,20202021,3,2021-06-07,2021-06-08T00:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,52,Winnipeg,WPG,3,2,42,16,True,False,4,OT,OFF,2020
2020030311,20202021,3,2021-06-14,2021-06-15T01:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,8,Montréal,MTL,4,1,30,29,False,False,3,REG,OFF,2020
2020030312,20202021,3,2021-06-16,2021-06-17T01:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,8,Montréal,MTL,2,3,31,23,False,False,3,REG,OFF,2020
2020030313,20202021,3,2021-06-18,2021-06-19T00:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,54,Vegas,VGK,3,2,27,45,True,False,4,OT,OFF,2020
2020030314,20202021,3,2021-06-20,2021-06-21T00:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,54,Vegas,VGK,1,2,28,21,True,False,4,OT,OFF,2020
2020030315,20202021,3,2021-06-22,2021-06-23T01:00:00Z,T-Mobile Arena,Paradise,54,Vegas,VGK,8,Montréal,MTL,1,4,27,26,False,False,3,REG,OFF,2020
2020030316,20202021,3,2021-06-24,2021-06-25T00:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,54,Vegas,VGK,3,2,32,39,True,False,4,OT,OFF,2020
2020030321,20202021,3,2021-06-13,2021-06-13T19:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,2,New York,NYI,1,2,31,31,False,False,3,REG,OFF,2020
2020030322,20202021,3,2021-06-15,2021-06-16T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,2,New York,NYI,4,2,33,26,False,False,3,REG,OFF,2020
2020030323,20202021,3,2021-06-17,2021-06-18T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,14,Tampa Bay,TBL,1,2,28,25,False,False,3,REG,OFF,2020
2020030324,20202021,3,2021-06-19,2021-06-20T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,14,Tampa Bay,TBL,3,2,30,30,False,False,3,REG,OFF,2020
2020030325,20202021,3,2021-06-21,2021-06-22T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,2,New York,NYI,8,0,42,21,False,False,3,REG,OFF,2020
2020030326,20202021,3,2021-06-23,2021-06-24T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,14,Tampa Bay,TBL,3,2,28,24,True,False,4,OT,OFF,2020
2020030327,20202021,3,2021-06-25,2021-06-26T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,2,New York,NYI,1,0,31,18,False,False,3,REG,OFF,2020
2020030411,20202021,3,2021-06-28,2021-06-29T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,8,Montréal,MTL,5,1,27,19,False,False,3,REG,OFF,2020
2020030412,20202021,3,2021-06-30,2021-07-01T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,8,Montréal,MTL,3,1,23,43,False,False,3,REG,OFF,2020
2020030413,20202021,3,2021-07-02,2021-07-03T00:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,14,Tampa Bay,TBL,3,6,35,30,False,False,3,REG,OFF,2020
2020030414,20202021,3,2021-07-05,2021-07-06T00:00:00Z,Centre Bell,Montreal,8,Montréal,MTL,14,Tampa Bay,TBL,3,2,21,34,True,False,4,OT,OFF,2020
2020030415,20202021,3,2021-07-07,2021-07-08T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,8,Montréal,MTL,1,0,30,22,False,False,3,REG,OFF,2020
2021030111,20212022,3,2022-05-03,2022-05-03T23:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,15,Washington,WSH,2,4,32,38,False,False,3,REG,OFF,2021
2021030112,20212022,3,2022-05-05,2022-05-05T23:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,15,Washington,WSH,5,1,36,27,False,False,3,REG,OFF,2021
2021030113,20212022,3,2022-05-07,2022-05-07T17:00:00Z,Capital One Arena,Washington,15,Washington,WSH,13,Florida,FLA,6,1,31,30,False,False,3,REG,OFF,2021
2021030114,20212022,3,2022-05-09,2022-05-09T23:00:00Z,Capital One Arena,Washington,15,Washington,WSH,13,Florida,FLA,2,3,16,32,True,False,4,OT,OFF,2021
2021030115,20212022,3,2022-05-11,2022-05-11T23:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,15,Washington,WSH,5,3,38,33,False,False,3,REG,OFF,2021
2021030116,20212022,3,2022-05-13,2022-05-13T23:30:00Z,Capital One Arena,Washington,15,Washington,WSH,13,Florida,FLA,3,4,37,31,True,False,4,OT,OFF,2021
2021030121,20212022,3,2022-05-02,2022-05-02T23:30:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,5,0,32,24,False,False,3,REG,OFF,2021
2021030122,20212022,3,2022-05-04,2022-05-04T23:30:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,3,5,34,34,False,False,3,REG,OFF,2021
2021030123,20212022,3,2022-05-06,2022-05-06T23:30:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,10,Toronto,TOR,2,5,34,36,False,False,3,REG,OFF,2021
2021030124,20212022,3,2022-05-08,2022-05-08T23:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,10,Toronto,TOR,7,3,28,25,False,False,3,REG,OFF,2021
2021030125,20212022,3,2022-05-10,2022-05-10T23:30:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,4,3,25,35,False,False,3,REG,OFF,2021
2021030126,20212022,3,2022-05-12,2022-05-12T23:30:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,10,Toronto,TOR,4,3,35,33,True,False,4,OT,OFF,2021
2021030127,20212022,3,2022-05-14,2022-05-14T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,1,2,31,25,False,False,3,REG,OFF,2021
2021030131,20212022,3,2022-05-02,2022-05-02T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,6,Boston,BOS,5,1,25,36,False,False,3,REG,OFF,2021
2021030132,20212022,3,2022-05-04,2022-05-04T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,6,Boston,BOS,5,2,34,38,False,False,3,REG,OFF,2021
2021030133,20212022,3,2022-05-06,2022-05-06T23:00:00Z,TD Garden,Boston,6,Boston,BOS,12,Carolina,CAR,4,2,28,27,False,False,3,REG,OFF,2021
2021030134,20212022,3,2022-05-08,2022-05-08T16:30:00Z,TD Garden,Boston,6,Boston,BOS,12,Carolina,CAR,5,2,28,26,False,False,3,REG,OFF,2021
2021030135,20212022,3,2022-05-10,2022-05-10T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,6,Boston,BOS,5,1,38,34,False,False,3,REG,OFF,2021
2021030136,20212022,3,2022-05-12,2022-05-12T23:00:00Z,TD Garden,Boston,6,Boston,BOS,12,Carolina,CAR,5,2,34,25,False,False,3,REG,OFF,2021
2021030137,20212022,3,2022-05-14,2022-05-14T20:30:00Z,PNC Arena,Raleigh,12,Carolina,CAR,6,Boston,BOS,3,2,31,29,False,False,3,REG,OFF,2021
2021030141,20212022,3,2022-05-03,2022-05-03T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,5,Pittsburgh,PIT,3,4,68,83,True,False,6,OT,OFF,2021
2021030142,20212022,3,2022-05-05,2022-05-05T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,5,Pittsburgh,PIT,5,2,40,41,False,False,3,REG,OFF,2021
2021030143,20212022,3,2022-05-07,2022-05-07T23:00:00Z,PPG Paints Arena,Pittsburgh,5,Pittsburgh,PIT,3,New York,NYR,7,4,37,36,False,False,3,REG,OFF,2021
2021030144,20212022,3,2022-05-09,2022-05-09T23:00:00Z,PPG Paints Arena,Pittsburgh,5,Pittsburgh,PIT,3,New York,NYR,7,2,41,24,False,False,3,REG,OFF,2021
2021030145,20212022,3,2022-05-11,2022-05-11T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,5,Pittsburgh,PIT,5,3,34,32,False,False,3,REG,OFF,2021
2021030146,20212022,3,2022-05-13,2022-05-13T23:00:00Z,PPG Paints Arena,Pittsburgh,5,Pittsburgh,PIT,3,New York,NYR,3,5,34,38,False,False,3,REG,OFF,2021
2021030147,20212022,3,2022-05-15,2022-05-15T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,5,Pittsburgh,PIT,4,3,30,42,True,False,4,OT,OFF,2021
2021030151,20212022,3,2022-05-03,2022-05-04T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,18,Nashville,NSH,7,2,45,25,False,False,3,REG,OFF,2021
2021030152,20212022,3,2022-05-05,2022-05-06T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,18,Nashville,NSH,2,1,51,26,True,False,4,OT,OFF,2021
2021030153,20212022,3,2022-05-07,2022-05-07T20:30:00Z,Bridgestone Arena,Nashville,18,Nashville,NSH,21,Colorado,COL,3,7,30,42,False,False,3,REG,OFF,2021
2021030154,20212022,3,2022-05-09,2022-05-10T01:30:00Z,Bridgestone Arena,Nashville,18,Nashville,NSH,21,Colorado,COL,3,5,31,38,False,False,3,REG,OFF,2021
2021030161,20212022,3,2022-05-02,2022-05-03T01:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,19,St. Louis,STL,0,4,37,31,False,False,3,REG,OFF,2021
2021030162,20212022,3,2022-05-04,2022-05-05T01:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,19,St. Louis,STL,6,2,28,34,False,False,3,REG,OFF,2021
2021030163,20212022,3,2022-05-06,2022-05-07T01:30:00Z,Enterprise Center,St. Louis,19,St. Louis,STL,30,Minnesota,MIN,1,5,30,33,False,False,3,REG,OFF,2021
2021030164,20212022,3,2022-05-08,2022-05-08T20:30:00Z,Enterprise Center,St. Louis,19,St. Louis,STL,30,Minnesota,MIN,5,2,34,30,False,False,3,REG,OFF,2021
2021030165,20212022,3,2022-05-10,2022-05-11T01:30:00Z,Xcel Energy Center,St. Paul,30,Minnesota,MIN,19,St. Louis,STL,2,5,32,32,False,False,3,REG,OFF,2021
2021030166,20212022,3,2022-05-12,2022-05-13T01:30:00Z,Enterprise Center,St. Louis,19,St. Louis,STL,30,Minnesota,MIN,5,1,27,26,False,False,3,REG,OFF,2021
2021030171,20212022,3,2022-05-03,2022-05-04T02:00:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,25,Dallas,DAL,1,0,26,16,False,False,3,REG,OFF,2021
2021030172,20212022,3,2022-05-05,2022-05-06T02:00:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,25,Dallas,DAL,0,2,29,23,False,False,3,REG,OFF,2021
2021030173,20212022,3,2022-05-07,2022-05-08T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,20,Calgary,CGY,4,2,32,41,False,False,3,REG,OFF,2021
2021030174,20212022,3,2022-05-09,2022-05-10T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,20,Calgary,CGY,1,4,35,54,False,False,3,REG,OFF,2021
2021030175,20212022,3,2022-05-11,2022-05-12T01:30:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,25,Dallas,DAL,3,1,32,21,False,False,3,REG,OFF,2021
2021030176,20212022,3,2022-05-13,2022-05-14T01:30:00Z,American Airlines Center,Dallas,25,Dallas,DAL,20,Calgary,CGY,4,2,40,38,False,False,3,REG,OFF,2021
2021030177,20212022,3,2022-05-15,2022-05-16T01:30:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,25,Dallas,DAL,3,2,67,28,True,False,4,OT,OFF,2021
2021030181,20212022,3,2022-05-02,2022-05-03T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,3,4,39,35,False,False,3,REG,OFF,2021
2021030182,20212022,3,2022-05-04,2022-05-05T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,6,0,36,30,False,False,3,REG,OFF,2021
2021030183,20212022,3,2022-05-06,2022-05-07T02:00:00Z,Crypto.com Arena,Los Angeles,26,Los Angeles,LAK,22,Edmonton,EDM,2,8,46,37,False,False,3,REG,OFF,2021
2021030184,20212022,3,2022-05-08,2022-05-09T02:00:00Z,Crypto.com Arena,Los Angeles,26,Los Angeles,LAK,22,Edmonton,EDM,4,0,46,31,False,False,3,REG,OFF,2021
2021030185,20212022,3,2022-05-10,2022-05-11T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,4,5,28,43,True,False,4,OT,OFF,2021
2021030186,20212022,3,2022-05-12,2022-05-13T02:00:00Z,Crypto.com Arena,Los Angeles,26,Los Angeles,LAK,22,Edmonton,EDM,2,4,32,37,False,False,3,REG,OFF,2021
2021030187,20212022,3,2022-05-14,2022-05-15T02:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,2,0,41,29,False,False,3,REG,OFF,2021
2021030211,20212022,3,2022-05-17,2022-05-17T23:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,14,Tampa Bay,TBL,1,4,34,36,False,False,3,REG,OFF,2021
2021030212,20212022,3,2022-05-19,2022-05-19T23:00:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,14,Tampa Bay,TBL,1,2,36,28,False,False,3,REG,OFF,2021
2021030213,20212022,3,2022-05-22,2022-05-22T17:30:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,13,Florida,FLA,5,1,36,35,False,False,3,REG,OFF,2021
2021030214,20212022,3,2022-05-23,2022-05-23T23:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,13,Florida,FLA,2,0,26,49,False,False,3,REG,OFF,2021
2021030221,20212022,3,2022-05-18,2022-05-18T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,3,New York,NYR,2,1,26,28,True,False,4,OT,OFF,2021
2021030222,20212022,3,2022-05-20,2022-05-21T00:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,3,New York,NYR,2,0,22,21,False,False,3,REG,OFF,2021
2021030223,20212022,3,2022-05-22,2022-05-22T19:30:00Z,Madison Square Garden,New York,3,New York,NYR,12,Carolina,CAR,3,1,33,44,False,False,3,REG,OFF,2021
2021030224,20212022,3,2022-05-24,2022-05-24T23:00:00Z,Madison Square Garden,New York,3,New York,NYR,12,Carolina,CAR,4,1,28,31,False,False,3,REG,OFF,2021
2021030225,20212022,3,2022-05-26,2022-05-26T23:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,3,New York,NYR,3,1,34,17,False,False,3,REG,OFF,2021
2021030226,20212022,3,2022-05-28,2022-05-29T00:00:00Z,Madison Square Garden,New York,3,New York,NYR,12,Carolina,CAR,5,2,25,39,False,False,3,REG,OFF,2021
2021030227,20212022,3,2022-05-30,2022-05-31T00:00:00Z,PNC Arena,Raleigh,12,Carolina,CAR,3,New York,NYR,2,6,39,31,False,False,3,REG,OFF,2021
2021030231,20212022,3,2022-05-17,2022-05-18T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,19,St. Louis,STL,3,2,54,25,True,False,4,OT,OFF,2021
2021030232,20212022,3,2022-05-19,2022-05-20T01:30:00Z,Ball Arena,Denver,21,Colorado,COL,19,St. Louis,STL,1,4,31,32,False,False,3,REG,OFF,2021
2021030233,20212022,3,2022-05-21,2022-05-22T00:00:00Z,Enterprise Center,St. Louis,19,St. Louis,STL,21,Colorado,COL,2,5,31,27,False,False,3,REG,OFF,2021
2021030234,20212022,3,2022-05-23,2022-05-24T01:30:00Z,Enterprise Center,St. Louis,19,St. Louis,STL,21,Colorado,COL,3,6,20,37,False,False,3,REG,OFF,2021
2021030235,20212022,3,2022-05-25,2022-05-26T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,19,St. Louis,STL,4,5,34,30,True,False,4,OT,OFF,2021
2021030236,20212022,3,2022-05-27,2022-05-28T00:00:00Z,Enterprise Center,St. Louis,19,St. Louis,STL,21,Colorado,COL,2,3,20,39,False,False,3,REG,OFF,2021
2021030241,20212022,3,2022-05-18,2022-05-19T01:30:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,22,Edmonton,EDM,9,6,48,28,False,False,3,REG,OFF,2021
2021030242,20212022,3,2022-05-20,2022-05-21T02:30:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,22,Edmonton,EDM,3,5,40,40,False,False,3,REG,OFF,2021
2021030243,20212022,3,2022-05-22,2022-05-23T00:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,20,Calgary,CGY,4,1,41,33,False,False,3,REG,OFF,2021
2021030244,20212022,3,2022-05-24,2022-05-25T01:30:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,20,Calgary,CGY,5,3,26,32,False,False,3,REG,OFF,2021
2021030245,20212022,3,2022-05-26,2022-05-27T01:30:00Z,Scotiabank Saddledome,Calgary,20,Calgary,CGY,22,Edmonton,EDM,4,5,36,35,True,False,4,OT,OFF,2021
2021030311,20212022,3,2022-06-01,2022-06-02T00:00:00Z,Madison Square Garden,New York,3,New York,NYR,14,Tampa Bay,TBL,6,2,34,39,False,False,3,REG,OFF,2021
2021030312,20212022,3,2022-06-03,2022-06-04T00:00:00Z,Madison Square Garden,New York,3,New York,NYR,14,Tampa Bay,TBL,3,2,28,31,False,False,3,REG,OFF,2021
2021030313,20212022,3,2022-06-05,2022-06-05T19:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,3,New York,NYR,3,2,52,30,False,False,3,REG,OFF,2021
2021030314,20212022,3,2022-06-07,2022-06-08T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,3,New York,NYR,4,1,31,35,False,False,3,REG,OFF,2021
2021030315,20212022,3,2022-06-09,2022-06-10T00:00:00Z,Madison Square Garden,New York,3,New York,NYR,14,Tampa Bay,TBL,1,3,25,27,False,False,3,REG,OFF,2021
2021030316,20212022,3,2022-06-11,2022-06-12T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,3,New York,NYR,2,1,31,21,False,False,3,REG,OFF,2021
2021030321,20212022,3,2022-05-31,2022-06-01T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,22,Edmonton,EDM,8,6,47,37,False,False,3,REG,OFF,2021
2021030322,20212022,3,2022-06-02,2022-06-03T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,22,Edmonton,EDM,4,0,40,24,False,False,3,REG,OFF,2021
2021030323,20212022,3,2022-06-04,2022-06-05T00:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,21,Colorado,COL,2,4,29,43,False,False,3,REG,OFF,2021
2021030324,20212022,3,2022-06-06,2022-06-07T00:00:00Z,Rogers Place,Edmonton,22,Edmonton,EDM,21,Colorado,COL,5,6,35,42,True,False,4,OT,OFF,2021
2021030411,20212022,3,2022-06-15,2022-06-16T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,14,Tampa Bay,TBL,4,3,38,23,True,False,4,OT,OFF,2021
2021030412,20212022,3,2022-06-18,2022-06-19T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,14,Tampa Bay,TBL,7,0,30,16,False,False,3,REG,OFF,2021
2021030413,20212022,3,2022-06-20,2022-06-21T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,21,Colorado,COL,6,2,33,39,False,False,3,REG,OFF,2021
2021030414,20212022,3,2022-06-22,2022-06-23T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,21,Colorado,COL,2,3,39,37,True,False,4,OT,OFF,2021
2021030415,20212022,3,2022-06-24,2022-06-25T00:00:00Z,Ball Arena,Denver,21,Colorado,COL,14,Tampa Bay,TBL,2,3,37,29,False,False,3,REG,OFF,2021
2021030416,20212022,3,2022-06-26,2022-06-27T00:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,21,Colorado,COL,1,2,23,30,False,False,3,REG,OFF,2021
2022030111,20222023,3,2023-04-17,2023-04-17T23:30:00Z,TD Garden,Boston,6,Boston,BOS,13,Florida,FLA,3,1,29,32,False,False,3,REG,OFF,2022
2022030112,20222023,3,2023-04-19,2023-04-19T23:30:00Z,TD Garden,Boston,6,Boston,BOS,13,Florida,FLA,3,6,37,30,False,False,3,REG,OFF,2022
2022030113,20222023,3,2023-04-21,2023-04-21T23:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,6,Boston,BOS,2,4,31,35,False,False,3,REG,OFF,2022
2022030114,20222023,3,2023-04-23,2023-04-23T19:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,6,Boston,BOS,2,6,44,31,False,False,3,REG,OFF,2022
2022030115,20222023,3,2023-04-26,2023-04-26T23:00:00Z,TD Garden,Boston,6,Boston,BOS,13,Florida,FLA,3,4,47,25,True,False,4,OT,OFF,2022
2022030116,20222023,3,2023-04-28,2023-04-28T23:30:00Z,FLA Live Arena,Sunrise,13,Florida,FLA,6,Boston,BOS,7,5,33,34,False,False,3,REG,OFF,2022
2022030117,20222023,3,2023-04-30,2023-04-30T22:30:00Z,TD Garden,Boston,6,Boston,BOS,13,Florida,FLA,3,4,36,31,True,False,4,OT,OFF,2022
2022030121,20222023,3,2023-04-18,2023-04-18T23:30:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,3,7,31,34,False,False,3,REG,OFF,2022
2022030122,20222023,3,2023-04-20,2023-04-20T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,7,2,37,22,False,False,3,REG,OFF,2022
2022030123,20222023,3,2023-04-22,2023-04-22T23:00:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,10,Toronto,TOR,3,4,39,27,True,False,4,OT,OFF,2022
2022030124,20222023,3,2023-04-24,2023-04-24T23:30:00Z,Amalie Arena,Tampa,14,Tampa Bay,TBL,10,Toronto,TOR,4,5,31,37,True,False,4,OT,OFF,2022
2022030125,20222023,3,2023-04-27,2023-04-27T23:00:00Z,Scotiabank Arena,Toronto,10,Toronto,TOR,14,Tampa Bay,TBL,2,4,30,38,False,False,3,REG,OFF,2022
