gameId,season,gameType,gameDate,startTimeUTC,venue,venueCity,homeTeamId,homeTeam,homeAbbrev,awayTeamId,awayTeam,awayAbbrev,homeGoals,awayGoals,homeShotsOnGoal,awayShotsOnGoal,wentToOT,wentToSO,finalPeriodNumber,finalPeriodType,gameState
1986030111,19861987,3,1987-04-08,1987-04-08T23:30:00Z,Hartford Civic Center,Hartford,34,Hartford,HFD,32,Quebec,QUE,3,2,41,25,True,False,4,OT,OFF
1986030112,19861987,3,1987-04-09,1987-04-09T23:30:00Z,Hartford Civic Center,Hartford,34,Hartford,HFD,32,Quebec,QUE,5,4,29,24,False,False,3,REG,OFF
1986030113,19861987,3,1987-04-11,1987-04-11T23:30:00Z,Le Colisée,Quebec City,32,Quebec,QUE,34,Hartford,HFD,5,1,37,30,False,False,3,REG,OFF
1986030114,19861987,3,1987-04-12,1987-04-12T23:30:00Z,Le Colisée,Quebec City,32,Quebec,QUE,34,Hartford,HFD,4,1,37,29,False,False,3,REG,OFF
1986030115,19861987,3,1987-04-14,1987-04-14T23:30:00Z,Hartford Civic Center,Hartford,34,Hartford,HFD,32,Quebec,QUE,5,7,43,24,False,False,3,REG,OFF
1986030116,19861987,3,1987-04-16,1987-04-16T23:30:00Z,Le Colisée,Quebec City,32,Quebec,QUE,34,Hartford,HFD,5,4,34,35,True,False,4,OT,OFF
1986030121,19861987,3,1987-04-08,1987-04-08T23:45:00Z,Montreal Forum,Montreal,8,Montréal,MTL,6,Boston,BOS,6,2,28,33,False,False,3,REG,OFF
1986030122,19861987,3,1987-04-09,1987-04-09T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,6,Boston,BOS,4,3,25,28,True,False,4,OT,OFF
1986030123,19861987,3,1987-04-11,1987-04-11T23:00:00Z,Boston Garden,Boston,6,Boston,BOS,8,Montréal,MTL,4,5,29,30,False,False,3,REG,OFF
1986030124,19861987,3,1987-04-12,1987-04-12T23:00:00Z,Boston Garden,Boston,6,Boston,BOS,8,Montréal,MTL,2,4,37,30,False,False,3,REG,OFF
1986030131,19861987,3,1987-04-08,1987-04-08T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,3,New York,NYR,0,3,26,27,False,False,3,REG,OFF
1986030132,19861987,3,1987-04-09,1987-04-09T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,3,New York,NYR,8,3,45,27,False,False,3,REG,OFF
1986030133,19861987,3,1987-04-11,1987-04-12T00:30:00Z,Madison Square Garden,New York,3,New York,NYR,4,Philadelphia,PHI,0,3,34,34,False,False,3,REG,OFF
1986030134,19861987,3,1987-04-12,1987-04-12T23:30:00Z,Madison Square Garden,New York,3,New York,NYR,4,Philadelphia,PHI,6,3,34,28,False,False,3,REG,OFF
1986030135,19861987,3,1987-04-14,1987-04-14T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,3,New York,NYR,3,1,40,22,False,False,3,REG,OFF
1986030136,19861987,3,1987-04-16,1987-04-17T00:30:00Z,Madison Square Garden,New York,3,New York,NYR,4,Philadelphia,PHI,0,5,34,33,False,False,3,REG,OFF
1986030141,19861987,3,1987-04-08,1987-04-08T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,2,New York,NYI,4,3,32,28,False,False,3,REG,OFF
1986030142,19861987,3,1987-04-09,1987-04-09T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,2,New York,NYI,1,3,28,24,False,False,3,REG,OFF
1986030143,19861987,3,1987-04-11,1987-04-11T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,15,Washington,WSH,0,2,26,32,False,False,3,REG,OFF
1986030144,19861987,3,1987-04-12,1987-04-12T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,15,Washington,WSH,1,4,26,37,False,False,3,REG,OFF
1986030145,19861987,3,1987-04-14,1987-04-14T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,2,New York,NYI,2,4,42,24,False,False,3,REG,OFF
1986030146,19861987,3,1987-04-16,1987-04-17T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,15,Washington,WSH,5,4,34,27,False,False,3,REG,OFF
1986030147,19861987,3,1987-04-18,1987-04-18T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,2,New York,NYI,2,3,75,57,True,False,7,OT,OFF
1986030151,19861987,3,1987-04-08,1987-04-09T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,10,Toronto,TOR,3,1,26,29,False,False,3,REG,OFF
1986030152,19861987,3,1987-04-09,1987-04-10T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,10,Toronto,TOR,2,3,30,33,True,False,4,OT,OFF
1986030153,19861987,3,1987-04-11,1987-04-12T00:00:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,19,St. Louis,STL,3,5,25,33,False,False,3,REG,OFF
1986030154,19861987,3,1987-04-12,1987-04-12T23:00:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,19,St. Louis,STL,2,1,29,28,False,False,3,REG,OFF
1986030155,19861987,3,1987-04-14,1987-04-15T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,10,Toronto,TOR,1,2,34,35,False,False,3,REG,OFF
1986030156,19861987,3,1987-04-16,1987-04-16T23:30:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,19,St. Louis,STL,4,0,25,19,False,False,3,REG,OFF
1986030161,19861987,3,1987-04-08,1987-04-09T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,16,Chicago,CHI,3,1,29,20,False,False,3,REG,OFF
1986030162,19861987,3,1987-04-09,1987-04-10T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,16,Chicago,CHI,5,1,39,15,False,False,3,REG,OFF
1986030163,19861987,3,1987-04-11,1987-04-12T00:30:00Z,Chicago Stadium,Chicago,16,Chicago,CHI,17,Detroit,DET,3,4,39,35,True,False,4,OT,OFF
1986030164,19861987,3,1987-04-12,1987-04-13T00:30:00Z,Chicago Stadium,Chicago,16,Chicago,CHI,17,Detroit,DET,1,3,47,33,False,False,3,REG,OFF
1986030171,19861987,3,1987-04-08,1987-04-09T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,2,5,31,34,False,False,3,REG,OFF
1986030172,19861987,3,1987-04-09,1987-04-10T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,13,3,45,14,False,False,3,REG,OFF
1986030173,19861987,3,1987-04-11,1987-04-11T21:00:00Z,The Forum,Inglewood,26,Los Angeles,LAK,22,Edmonton,EDM,5,6,23,35,False,False,3,REG,OFF
1986030174,19861987,3,1987-04-12,1987-04-12T19:00:00Z,The Forum,Inglewood,26,Los Angeles,LAK,22,Edmonton,EDM,3,6,26,37,False,False,3,REG,OFF
1986030175,19861987,3,1987-04-14,1987-04-15T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,26,Los Angeles,LAK,5,4,35,30,False,False,3,REG,OFF
1986030181,19861987,3,1987-04-08,1987-04-09T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,33,Winnipeg,WIN,2,4,20,30,False,False,3,REG,OFF
1986030182,19861987,3,1987-04-09,1987-04-10T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,33,Winnipeg,WIN,2,3,27,25,False,False,3,REG,OFF
1986030183,19861987,3,1987-04-11,1987-04-12T00:00:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,20,Calgary,CGY,2,3,28,34,True,False,4,OT,OFF
1986030184,19861987,3,1987-04-12,1987-04-13T00:00:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,20,Calgary,CGY,4,3,44,25,False,False,3,REG,OFF
1986030185,19861987,3,1987-04-14,1987-04-15T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,33,Winnipeg,WIN,4,3,31,28,False,False,3,REG,OFF
1986030186,19861987,3,1987-04-16,1987-04-17T00:30:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,20,Calgary,CGY,6,1,28,35,False,False,3,REG,OFF
1986030211,19861987,3,1987-04-20,1987-04-20T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,32,Quebec,QUE,5,7,32,28,False,False,3,REG,OFF
1986030212,19861987,3,1987-04-22,1987-04-22T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,32,Quebec,QUE,1,2,28,26,False,False,3,REG,OFF
1986030213,19861987,3,1987-04-24,1987-04-24T23:30:00Z,Le Colisée,Quebec City,32,Quebec,QUE,8,Montréal,MTL,2,7,26,29,False,False,3,REG,OFF
1986030214,19861987,3,1987-04-26,1987-04-26T23:30:00Z,Le Colisée,Quebec City,32,Quebec,QUE,8,Montréal,MTL,2,3,30,27,True,False,4,OT,OFF
1986030215,19861987,3,1987-04-28,1987-04-28T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,32,Quebec,QUE,3,2,22,24,False,False,3,REG,OFF
1986030216,19861987,3,1987-04-30,1987-05-01T00:00:00Z,Le Colisée,Quebec City,32,Quebec,QUE,8,Montréal,MTL,3,2,27,18,False,False,3,REG,OFF
1986030217,19861987,3,1987-05-02,1987-05-03T00:00:00Z,Montreal Forum,Montreal,8,Montréal,MTL,32,Quebec,QUE,5,3,19,31,False,False,3,REG,OFF
1986030221,19861987,3,1987-04-20,1987-04-20T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,2,New York,NYI,4,2,23,28,False,False,3,REG,OFF
1986030222,19861987,3,1987-04-22,1987-04-22T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,2,New York,NYI,1,2,41,26,False,False,3,REG,OFF
1986030223,19861987,3,1987-04-24,1987-04-25T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,4,Philadelphia,PHI,1,4,24,34,False,False,3,REG,OFF
1986030224,19861987,3,1987-04-26,1987-04-26T23:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,4,Philadelphia,PHI,4,6,27,29,False,False,3,REG,OFF
1986030225,19861987,3,1987-04-28,1987-04-28T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,2,New York,NYI,1,2,25,27,False,False,3,REG,OFF
1986030226,19861987,3,1987-04-30,1987-05-01T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,4,Philadelphia,PHI,4,2,30,27,False,False,3,REG,OFF
1986030227,19861987,3,1987-05-02,1987-05-02T23:45:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,2,New York,NYI,5,1,34,23,False,False,3,REG,OFF
1986030231,19861987,3,1987-04-21,1987-04-22T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,2,4,34,29,False,False,3,REG,OFF
1986030232,19861987,3,1987-04-23,1987-04-24T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,2,7,32,21,False,False,3,REG,OFF
1986030233,19861987,3,1987-04-25,1987-04-26T00:00:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,17,Detroit,DET,2,4,22,30,False,False,3,REG,OFF
1986030234,19861987,3,1987-04-27,1987-04-27T23:30:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,17,Detroit,DET,3,2,50,32,True,False,4,OT,OFF
1986030235,19861987,3,1987-04-29,1987-04-30T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,3,0,32,30,False,False,3,REG,OFF
1986030236,19861987,3,1987-05-01,1987-05-01T23:30:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,17,Detroit,DET,2,4,24,22,False,False,3,REG,OFF
1986030237,19861987,3,1987-05-03,1987-05-04T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,3,0,33,30,False,False,3,REG,OFF
1986030241,19861987,3,1987-04-21,1987-04-22T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,33,Winnipeg,WIN,3,2,30,16,True,False,4,OT,OFF
1986030242,19861987,3,1987-04-23,1987-04-24T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,33,Winnipeg,WIN,5,3,35,30,False,False,3,REG,OFF
1986030243,19861987,3,1987-04-25,1987-04-26T00:00:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,22,Edmonton,EDM,2,5,37,25,False,False,3,REG,OFF
1986030244,19861987,3,1987-04-27,1987-04-28T00:30:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,22,Edmonton,EDM,2,4,24,22,False,False,3,REG,OFF
1986030311,19861987,3,1987-05-04,1987-05-04T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,8,Montréal,MTL,4,3,37,36,True,False,4,OT,OFF
1986030312,19861987,3,1987-05-06,1987-05-06T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,8,Montréal,MTL,2,5,23,27,False,False,3,REG,OFF
1986030313,19861987,3,1987-05-08,1987-05-08T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,4,Philadelphia,PHI,3,4,39,18,False,False,3,REG,OFF
1986030314,19861987,3,1987-05-10,1987-05-10T23:00:00Z,Montreal Forum,Montreal,8,Montréal,MTL,4,Philadelphia,PHI,3,6,28,27,False,False,3,REG,OFF
1986030315,19861987,3,1987-05-12,1987-05-12T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,8,Montréal,MTL,2,5,26,30,False,False,3,REG,OFF
1986030316,19861987,3,1987-05-14,1987-05-14T23:45:00Z,Montreal Forum,Montreal,8,Montréal,MTL,4,Philadelphia,PHI,3,4,32,31,False,False,3,REG,OFF
1986030321,19861987,3,1987-05-05,1987-05-06T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,17,Detroit,DET,1,3,32,24,False,False,3,REG,OFF
1986030322,19861987,3,1987-05-07,1987-05-08T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,17,Detroit,DET,4,1,35,18,False,False,3,REG,OFF
1986030323,19861987,3,1987-05-09,1987-05-10T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,22,Edmonton,EDM,1,2,22,28,False,False,3,REG,OFF
1986030324,19861987,3,1987-05-11,1987-05-12T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,22,Edmonton,EDM,2,3,24,20,False,False,3,REG,OFF
1986030325,19861987,3,1987-05-13,1987-05-14T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,17,Detroit,DET,6,3,37,19,False,False,3,REG,OFF
1986030411,19861987,3,1987-05-17,1987-05-18T00:15:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,4,Philadelphia,PHI,4,2,26,31,False,False,3,REG,OFF
1986030412,19861987,3,1987-05-20,1987-05-21T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,4,Philadelphia,PHI,3,2,34,34,True,False,4,OT,OFF
1986030413,19861987,3,1987-05-22,1987-05-23T00:15:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,22,Edmonton,EDM,5,3,36,28,False,False,3,REG,OFF
1986030414,19861987,3,1987-05-24,1987-05-24T23:00:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,22,Edmonton,EDM,1,4,28,29,False,False,3,REG,OFF
1986030415,19861987,3,1987-05-26,1987-05-27T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,4,Philadelphia,PHI,3,4,34,35,False,False,3,REG,OFF
1986030416,19861987,3,1987-05-28,1987-05-29T00:00:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,22,Edmonton,EDM,3,2,23,32,False,False,3,REG,OFF
1986030417,19861987,3,1987-05-31,1987-06-01T00:00:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,4,Philadelphia,PHI,3,1,43,20,False,False,3,REG,OFF
1987030111,19871988,3,1988-04-06,1988-04-06T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,34,Hartford,HFD,4,3,35,24,False,False,3,REG,OFF
1987030112,19871988,3,1988-04-07,1988-04-07T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,34,Hartford,HFD,7,3,28,31,False,False,3,REG,OFF
1987030113,19871988,3,1988-04-09,1988-04-10T01:00:00Z,Hartford Civic Center,Hartford,34,Hartford,HFD,8,Montréal,MTL,3,4,33,27,False,False,3,REG,OFF
1987030114,19871988,3,1988-04-10,1988-04-10T23:30:00Z,Hartford Civic Center,Hartford,34,Hartford,HFD,8,Montréal,MTL,7,5,43,31,False,False,3,REG,OFF
1987030115,19871988,3,1988-04-12,1988-04-12T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,34,Hartford,HFD,1,3,23,29,False,False,3,REG,OFF
1987030116,19871988,3,1988-04-14,1988-04-14T23:30:00Z,Hartford Civic Center,Hartford,34,Hartford,HFD,8,Montréal,MTL,1,2,20,25,False,False,3,REG,OFF
1987030121,19871988,3,1988-04-06,1988-04-06T23:30:00Z,Boston Garden,Boston,6,Boston,BOS,7,Buffalo,BUF,7,3,32,24,False,False,3,REG,OFF
1987030122,19871988,3,1988-04-07,1988-04-07T23:30:00Z,Boston Garden,Boston,6,Boston,BOS,7,Buffalo,BUF,4,1,37,26,False,False,3,REG,OFF
1987030123,19871988,3,1988-04-09,1988-04-09T23:30:00Z,Buffalo Memorial Auditorium,Buffalo,7,Buffalo,BUF,6,Boston,BOS,6,2,30,24,False,False,3,REG,OFF
1987030124,19871988,3,1988-04-10,1988-04-10T23:00:00Z,Buffalo Memorial Auditorium,Buffalo,7,Buffalo,BUF,6,Boston,BOS,6,5,37,31,True,False,4,OT,OFF
1987030125,19871988,3,1988-04-12,1988-04-12T23:30:00Z,Boston Garden,Boston,6,Boston,BOS,7,Buffalo,BUF,5,4,32,22,False,False,3,REG,OFF
1987030126,19871988,3,1988-04-14,1988-04-14T23:30:00Z,Buffalo Memorial Auditorium,Buffalo,7,Buffalo,BUF,6,Boston,BOS,2,5,24,31,False,False,3,REG,OFF
1987030131,19871988,3,1988-04-06,1988-04-07T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,1,New Jersey,NJD,4,3,33,31,True,False,4,OT,OFF
1987030132,19871988,3,1988-04-07,1988-04-08T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,1,New Jersey,NJD,2,3,26,16,False,False,3,REG,OFF
1987030133,19871988,3,1988-04-09,1988-04-09T23:30:00Z,Brendan Byrne Arena,East Rutherford,1,New Jersey,NJD,2,New York,NYI,3,0,17,31,False,False,3,REG,OFF
1987030134,19871988,3,1988-04-10,1988-04-11T00:30:00Z,Brendan Byrne Arena,East Rutherford,1,New Jersey,NJD,2,New York,NYI,4,5,28,38,True,False,4,OT,OFF
1987030135,19871988,3,1988-04-12,1988-04-13T00:00:00Z,Nassau Veterans Memorial Coliseum,Uniondale,2,New York,NYI,1,New Jersey,NJD,2,4,35,30,False,False,3,REG,OFF
1987030136,19871988,3,1988-04-14,1988-04-14T23:30:00Z,Brendan Byrne Arena,East Rutherford,1,New Jersey,NJD,2,New York,NYI,6,5,32,27,False,False,3,REG,OFF
1987030141,19871988,3,1988-04-06,1988-04-06T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,4,Philadelphia,PHI,2,4,37,31,False,False,3,REG,OFF
1987030142,19871988,3,1988-04-07,1988-04-07T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,4,Philadelphia,PHI,5,4,28,35,False,False,3,REG,OFF
1987030143,19871988,3,1988-04-09,1988-04-09T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,15,Washington,WSH,4,3,29,17,False,False,3,REG,OFF
1987030144,19871988,3,1988-04-10,1988-04-10T23:00:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,15,Washington,WSH,5,4,30,26,True,False,4,OT,OFF
1987030145,19871988,3,1988-04-12,1988-04-12T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,4,Philadelphia,PHI,5,2,32,33,False,False,3,REG,OFF
1987030146,19871988,3,1988-04-14,1988-04-14T23:30:00Z,Spectrum,Philadelphia,4,Philadelphia,PHI,15,Washington,WSH,2,7,26,28,False,False,3,REG,OFF
1987030147,19871988,3,1988-04-16,1988-04-16T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,4,Philadelphia,PHI,5,4,40,33,True,False,4,OT,OFF
1987030151,19871988,3,1988-04-06,1988-04-07T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,2,6,27,24,False,False,3,REG,OFF
1987030152,19871988,3,1988-04-07,1988-04-08T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,6,2,33,23,False,False,3,REG,OFF
1987030153,19871988,3,1988-04-09,1988-04-10T00:00:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,17,Detroit,DET,3,6,35,35,False,False,3,REG,OFF
1987030154,19871988,3,1988-04-10,1988-04-10T23:00:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,17,Detroit,DET,0,8,21,38,False,False,3,REG,OFF
1987030155,19871988,3,1988-04-12,1988-04-13T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,10,Toronto,TOR,5,6,36,23,True,False,4,OT,OFF
1987030156,19871988,3,1988-04-14,1988-04-14T23:30:00Z,Maple Leaf Gardens,Toronto,10,Toronto,TOR,17,Detroit,DET,3,5,29,28,False,False,3,REG,OFF
1987030161,19871988,3,1988-04-06,1988-04-07T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,16,Chicago,CHI,4,1,24,26,False,False,3,REG,OFF
1987030162,19871988,3,1988-04-07,1988-04-08T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,16,Chicago,CHI,3,2,31,23,False,False,3,REG,OFF
1987030163,19871988,3,1988-04-09,1988-04-10T00:30:00Z,Chicago Stadium,Chicago,16,Chicago,CHI,19,St. Louis,STL,6,3,29,45,False,False,3,REG,OFF
1987030164,19871988,3,1988-04-10,1988-04-11T00:30:00Z,Chicago Stadium,Chicago,16,Chicago,CHI,19,St. Louis,STL,5,6,34,35,False,False,3,REG,OFF
1987030165,19871988,3,1988-04-12,1988-04-13T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,16,Chicago,CHI,5,3,26,21,False,False,3,REG,OFF
1987030171,19871988,3,1988-04-06,1988-04-07T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,26,Los Angeles,LAK,9,2,50,17,False,False,3,REG,OFF
1987030172,19871988,3,1988-04-07,1988-04-08T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,26,Los Angeles,LAK,6,4,35,27,False,False,3,REG,OFF
1987030173,19871988,3,1988-04-09,1988-04-10T01:30:00Z,The Forum,Inglewood,26,Los Angeles,LAK,20,Calgary,CGY,5,2,26,30,False,False,3,REG,OFF
1987030174,19871988,3,1988-04-10,1988-04-11T02:30:00Z,The Forum,Inglewood,26,Los Angeles,LAK,20,Calgary,CGY,3,7,25,34,False,False,3,REG,OFF
1987030175,19871988,3,1988-04-12,1988-04-13T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,26,Los Angeles,LAK,6,4,29,30,False,False,3,REG,OFF
1987030181,19871988,3,1988-04-06,1988-04-07T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,33,Winnipeg,WIN,7,4,33,26,False,False,3,REG,OFF
1987030182,19871988,3,1988-04-07,1988-04-08T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,33,Winnipeg,WIN,3,2,33,23,False,False,3,REG,OFF
1987030183,19871988,3,1988-04-09,1988-04-10T00:00:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,22,Edmonton,EDM,6,4,34,31,False,False,3,REG,OFF
1987030184,19871988,3,1988-04-10,1988-04-11T00:00:00Z,Winnipeg Arena,Winnipeg,33,Winnipeg,WIN,22,Edmonton,EDM,3,5,35,30,False,False,3,REG,OFF
1987030185,19871988,3,1988-04-12,1988-04-13T01:30:00Z,Northlands Coliseum,Edmonton,22,Edmonton,EDM,33,Winnipeg,WIN,6,2,27,25,False,False,3,REG,OFF
1987030211,19871988,3,1988-04-18,1988-04-18T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,6,Boston,BOS,5,2,29,22,False,False,3,REG,OFF
1987030212,19871988,3,1988-04-20,1988-04-20T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,6,Boston,BOS,3,4,30,14,False,False,3,REG,OFF
1987030213,19871988,3,1988-04-22,1988-04-22T23:30:00Z,Boston Garden,Boston,6,Boston,BOS,8,Montréal,MTL,3,1,35,23,False,False,3,REG,OFF
1987030214,19871988,3,1988-04-24,1988-04-24T23:30:00Z,Boston Garden,Boston,6,Boston,BOS,8,Montréal,MTL,2,0,24,22,False,False,3,REG,OFF
1987030215,19871988,3,1988-04-26,1988-04-26T23:30:00Z,Montreal Forum,Montreal,8,Montréal,MTL,6,Boston,BOS,1,4,29,28,False,False,3,REG,OFF
1987030221,19871988,3,1988-04-18,1988-04-18T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,1,New Jersey,NJD,3,1,31,34,False,False,3,REG,OFF
1987030222,19871988,3,1988-04-20,1988-04-20T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,1,New Jersey,NJD,2,5,30,30,False,False,3,REG,OFF
1987030223,19871988,3,1988-04-22,1988-04-22T23:30:00Z,Brendan Byrne Arena,East Rutherford,1,New Jersey,NJD,15,Washington,WSH,10,4,31,32,False,False,3,REG,OFF
1987030224,19871988,3,1988-04-24,1988-04-24T23:30:00Z,Brendan Byrne Arena,East Rutherford,1,New Jersey,NJD,15,Washington,WSH,1,4,25,31,False,False,3,REG,OFF
1987030225,19871988,3,1988-04-26,1988-04-26T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,1,New Jersey,NJD,1,3,29,31,False,False,3,REG,OFF
1987030226,19871988,3,1988-04-28,1988-04-28T23:30:00Z,Brendan Byrne Arena,East Rutherford,1,New Jersey,NJD,15,Washington,WSH,2,7,27,31,False,False,3,REG,OFF
1987030227,19871988,3,1988-04-30,1988-04-30T23:30:00Z,Capital Centre,Landover,15,Washington,WSH,1,New Jersey,NJD,2,3,32,26,False,False,3,REG,OFF
1987030231,19871988,3,1988-04-19,1988-04-20T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,19,St. Louis,STL,5,4,22,19,False,False,3,REG,OFF
1987030232,19871988,3,1988-04-21,1988-04-22T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,19,St. Louis,STL,6,0,18,19,False,False,3,REG,OFF
1987030233,19871988,3,1988-04-23,1988-04-24T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,17,Detroit,DET,6,3,35,28,False,False,3,REG,OFF
1987030234,19871988,3,1988-04-25,1988-04-26T00:30:00Z,St. Louis Arena,St. Louis,19,St. Louis,STL,17,Detroit,DET,1,3,28,20,False,False,3,REG,OFF
1987030235,19871988,3,1988-04-27,1988-04-28T00:00:00Z,Joe Louis Arena,Detroit,17,Detroit,DET,19,St. Louis,STL,4,3,31,16,False,False,3,REG,OFF
1987030241,19871988,3,1988-04-19,1988-04-20T01:30:00Z,Olympic Saddledome,Calgary,20,Calgary,CGY,22,Edmonton,EDM,1,3,27,19,False,False,3,REG,OFF
